timestamp;algorithm;structure;size;dataType;distribution;iterations;pivot;shellParam;type;duration_us
2026-04-18 23:21:48;BucketSort;Array;25000;int;Random;50;Unknown;Unknown;SINGLE;143802
2026-04-18 23:21:48;BucketSort;Array;25000;int;Random;50;Unknown;Unknown;SINGLE;146230
2026-04-18 23:21:49;BucketSort;Array;25000;int;Random;50;Unknown;Unknown;SINGLE;143718
2026-04-18 23:21:49;BucketSort;Array;25000;int;Random;50;Unknown;Unknown;SINGLE;144435
2026-04-18 23:21:49;BucketSort;Array;25000;int;Random;50;Unknown;Unknown;SINGLE;143217
2026-04-18 23:21:49;BucketSort;Array;25000;int;Random;50;Unknown;Unknown;SINGLE;140764
2026-04-18 23:21:49;BucketSort;Array;25000;int;Random;50;Unknown;Unknown;SINGLE;141735
2026-04-18 23:21:49;BucketSort;Array;25000;int;Random;50;Unknown;Unknown;SINGLE;143664
2026-04-18 23:21:49;BucketSort;Array;25000;int;Random;50;Unknown;Unknown;SINGLE;141244
2026-04-18 23:21:50;BucketSort;Array;25000;int;Random;50;Unknown;Unknown;SINGLE;146165
2026-04-18 23:21:50;BucketSort;Array;25000;int;Random;50;Unknown;Unknown;SINGLE;151420
2026-04-18 23:21:50;BucketSort;Array;25000;int;Random;50;Unknown;Unknown;SINGLE;149557
2026-04-18 23:21:50;BucketSort;Array;25000;int;Random;50;Unknown;Unknown;SINGLE;161264
2026-04-18 23:21:50;BucketSort;Array;25000;int;Random;50;Unknown;Unknown;SINGLE;155926
2026-04-18 23:21:50;BucketSort;Array;25000;int;Random;50;Unknown;Unknown;SINGLE;156887
2026-04-18 23:21:50;BucketSort;Array;25000;int;Random;50;Unknown;Unknown;SINGLE;150807
2026-04-18 23:21:51;BucketSort;Array;25000;int;Random;50;Unknown;Unknown;SINGLE;143883
2026-04-18 23:21:51;BucketSort;Array;25000;int;Random;50;Unknown;Unknown;SINGLE;139890
2026-04-18 23:21:51;BucketSort;Array;25000;int;Random;50;Unknown;Unknown;SINGLE;148800
