timestamp;algorithm;structure;size;dataType;distribution;iterations;pivot;shellParam;type;duration_us
2026-04-19 18:01:21;QuickSort;SinglyList;10000;int;Random;50;Middle;Unknown;SINGLE;1734
2026-04-19 18:01:21;QuickSort;SinglyList;10000;int;Random;50;Middle;Unknown;SINGLE;2864
2026-04-19 18:01:22;QuickSort;SinglyList;10000;int;Random;50;Middle;Unknown;SINGLE;1660
2026-04-19 18:01:22;QuickSort;SinglyList;10000;int;Random;50;Middle;Unknown;SINGLE;1683
2026-04-19 18:01:22;QuickSort;SinglyList;10000;int;Random;50;Middle;Unknown;SINGLE;1680
2026-04-19 18:01:22;QuickSort;SinglyList;10000;int;Random;50;Middle;Unknown;SINGLE;1646
2026-04-19 18:01:22;QuickSort;SinglyList;10000;int;Random;50;Middle;Unknown;SINGLE;1588
2026-04-19 18:01:22;QuickSort;SinglyList;10000;int;Random;50;Middle;Unknown;SINGLE;1593
2026-04-19 18:01:22;QuickSort;SinglyList;10000;int;Random;50;Middle;Unknown;SINGLE;1595
2026-04-19 18:01:22;QuickSort;SinglyList;10000;int;Random;50;Middle;Unknown;SINGLE;1617
2026-04-19 18:01:22;QuickSort;SinglyList;10000;int;Random;50;Middle;Unknown;SINGLE;1591
2026-04-19 18:01:22;QuickSort;SinglyList;10000;int;Random;50;Middle;Unknown;SINGLE;1590
2026-04-19 18:01:22;QuickSort;SinglyList;10000;int;Random;50;Middle;Unknown;SINGLE;1648
2026-04-19 18:01:22;QuickSort;SinglyList;10000;int;Random;50;Middle;Unknown;SINGLE;1696
2026-04-19 18:01:23;QuickSort;SinglyList;10000;int;Random;50;Middle;Unknown;SINGLE;1593
2026-04-19 18:01:23;QuickSort;SinglyList;10000;int;Random;50;Middle;Unknown;SINGLE;1591
2026-04-19 18:01:23;QuickSort;SinglyList;10000;int;Random;50;Middle;Unknown;SINGLE;1667
2026-04-19 18:01:23;QuickSort;SinglyList;10000;int;Random;50;Middle;Unknown;SINGLE;1642
2026-04-19 18:01:23;QuickSort;SinglyList;10000;int;Random;50;Middle;Unknown;SINGLE;1588
2026-04-19 18:01:23;QuickSort;SinglyList;10000;int;Random;50;Middle;Unknown;SINGLE;1594
2026-04-19 18:01:23;QuickSort;SinglyList;10000;int;Random;50;Middle;Unknown;SINGLE;1699
2026-04-19 18:01:23;QuickSort;SinglyList;10000;int;Random;50;Middle;Unknown;SINGLE;1669
2026-04-19 18:01:23;QuickSort;SinglyList;10000;int;Random;50;Middle;Unknown;SINGLE;1591
2026-04-19 18:01:23;QuickSort;SinglyList;10000;int;Random;50;Middle;Unknown;SINGLE;1595
2026-04-19 18:01:23;QuickSort;SinglyList;10000;int;Random;50;Middle;Unknown;SINGLE;1807
2026-04-19 18:01:23;QuickSort;SinglyList;10000;int;Random;50;Middle;Unknown;SINGLE;1749
2026-04-19 18:01:24;QuickSort;SinglyList;10000;int;Random;50;Middle;Unknown;SINGLE;1686
2026-04-19 18:01:24;QuickSort;SinglyList;10000;int;Random;50;Middle;Unknown;SINGLE;1633
2026-04-19 18:01:24;QuickSort;SinglyList;10000;int;Random;50;Middle;Unknown;SINGLE;1653
2026-04-19 18:01:24;QuickSort;SinglyList;10000;int;Random;50;Middle;Unknown;SINGLE;1605
2026-04-19 18:01:24;QuickSort;SinglyList;10000;int;Random;50;Middle;Unknown;SINGLE;1659
2026-04-19 18:01:24;QuickSort;SinglyList;10000;int;Random;50;Middle;Unknown;SINGLE;1599
2026-04-19 18:01:24;QuickSort;SinglyList;10000;int;Random;50;Middle;Unknown;SINGLE;1645
2026-04-19 18:01:24;QuickSort;SinglyList;10000;int;Random;50;Middle;Unknown;SINGLE;1604
2026-04-19 18:01:24;QuickSort;SinglyList;10000;int;Random;50;Middle;Unknown;SINGLE;1606
2026-04-19 18:01:24;QuickSort;SinglyList;10000;int;Random;50;Middle;Unknown;SINGLE;1640
2026-04-19 18:01:24;QuickSort;SinglyList;10000;int;Random;50;Middle;Unknown;SINGLE;1652
2026-04-19 18:01:24;QuickSort;SinglyList;10000;int;Random;50;Middle;Unknown;SINGLE;1741
2026-04-19 18:01:25;QuickSort;SinglyList;10000;int;Random;50;Middle;Unknown;SINGLE;1675
;;;;;;;;;AVG;1686
;;;;;;;;;MIN;1588
;;;;;;;;;MAX;2864
2026-04-19 18:01:25;QuickSort;DoubleList;10000;int;Random;50;Middle;Unknown;SINGLE;1758
2026-04-19 18:01:25;QuickSort;DoubleList;10000;int;Random;50;Middle;Unknown;SINGLE;1759
